,state ,date_installed,incentive_prog_names,size_kw,zipcode,install_type,installer,cost_per_watt,cost,city,utility_clean,tech_1,model1_clean,county,annual_PV_prod,annual_insolation,rebate,sales_tax_cost,tracking_type,reported_annual_energy_prod
7529,TX,10/13/2006,Austin Energy,3.15,78757,residential,,6.699720635,21104.12,AUSTIN,Austin Energy,Poly,multiple matches,Travis,4360.325592,5.029045105,11907.0,736.19026,Fixed,4017.0
7530,TX,9/28/2005,Austin Energy,3.0,78757,residential,,6.365866667000001,19097.6,AUSTIN,Austin Energy,,,Travis,4221.42041,5.111538887,14100.0,666.1953736,Fixed,3821.0
7531,TX,12/6/2005,Austin Energy,2.88,78757,residential,,6.4236111110000005,18500.0,AUSTIN,Austin Energy,Poly,BP170B,Travis,3898.884375,4.9008283619999995,13536.0,645.3488612000001,Fixed,3360.0
7532,TX,4/3/2006,Austin Energy,1.7,78757,residential,,7.851405882000001,13347.39,AUSTIN,Austin Energy,,,Travis,2500.453259,5.341249466,7152.75,465.60664519999995,Fixed,2291.0
7533,TX,1/18/2006,Austin Energy,2.72,78757,residential,,6.276952206,17073.31,AUSTIN,Austin Energy,,,Travis,3986.6630270000005,5.3220996860000005,11505.6,595.5806036,Fixed,3671.0
7534,TX,4/25/2006,Austin Energy,3.12,78757,residential,,7.141346154,22281.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,4375.6099509999995,5.0950250630000005,13197.6,777.244215,Fixed,4000.0
7535,TX,6/1/2006,Austin Energy,3.12,78757,residential,,6.033916667000001,18825.82,AUSTIN,Austin Energy,Poly,multiple matches,Travis,4486.9842770000005,5.222630501,11793.6,656.7146756,Fixed,4138.0
7536,TX,9/5/2006,Austin Energy,3.12,78757,residential,,6.17948718,19280.0,AUSTIN,Austin Energy,,,Travis,4362.543047,5.077223301,11793.6,672.5581646,Fixed,4003.0
7537,TX,11/4/2008,Austin Energy,3.15,78757,residential,,6.69544127,21090.64,AUSTIN,Austin Energy,Mono,SW175 mono,Travis,4527.274823,5.211537838,13537.13,726.5863034,Fixed,4169.0
7538,TX,8/7/2007,Austin Energy,3.15,78757,residential,,6.322990476,19917.42,AUSTIN,Austin Energy,Mono,SW175,Travis,4607.430634,5.3120894430000005,13537.13,703.4032913,Fixed,4246.0
7539,TX,7/28/2008,Austin Energy,3.24,78757,residential,,6.6401234570000005,21514.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,4412.731685,4.936313152,13705.2,741.1713315000001,Fixed,4003.0
7540,TX,9/8/2008,Austin Energy,3.136,78757,residential,,7.653061225,24000.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,4509.994453,5.222630501,13335.84,826.8156529,Fixed,4159.0
7541,TX,8/25/2008,Austin Energy,3.15,78757,residential,,6.6250666670000005,20868.96,AUSTIN,Austin Energy,Mono,SW175,Travis,4579.7520079999995,5.280667782,13537.13,718.9492828,Fixed,4219.0
7542,TX,3/24/2009,Austin Energy,6.3,78757,residential,,7.137936507999999,44969.0,AUSTIN,Austin Energy,Poly,STP210-18/Ub-1,Travis,9157.58064,5.279298782,27216.0,1646.2238960000002,Fixed,8442.0
7543,TX,6/19/2009,Austin Energy,3.15,78757,residential,,6.1296063489999995,19308.26,AUSTIN,Austin Energy,Mono,SW175,Travis,4573.693872,5.273752213,11280.94,706.8362426,Fixed,4214.0
7544,TX,6/24/2009,Austin Energy,3.15,78757,residential,,7.287612697999999,22955.98,AUSTIN,Austin Energy,,,Travis,4530.128357,5.222630501,13536.0,840.3718744999999,Fixed,4177.0
7545,TX,2/13/2012,Austin Energy,6.3,78757,residential,,4.156552381,26186.28,AUSTIN,Austin Energy,Poly,KD225GX-LPB,Travis,9124.298767,5.254069328,15000.0,985.5572368999999,Fixed,3611.0
7546,TX,8/13/2012,Austin Energy,5.28,78757,residential,,4.734848485,25000.0,AUSTIN,Austin Energy,Mono,S79U240 ulr,Travis,7686.173086,5.285709858,12738.0,940.9099315999999,Fixed,5728.0
7547,TX,7/20/2012,Austin Energy,6.25,78757,residential,,3.8,23750.0,AUSTIN,Austin Energy,Poly,CHSM6610M-250,Travis,8584.947968,4.99196434,15000.0,893.864435,Fixed,7902.0
7548,TX,10/16/2012,Austin Energy,6.25,78757,residential,,3.2703984,20439.99,AUSTIN,Austin Energy,Mono,STP250S-20/Wdb,Travis,8765.244293000002,5.0950250630000005,12000.0,769.2875837,Fixed,8064.0
7549,TX,9/13/2013,Austin Energy,7.5,78757,residential,,3.25,24375.0,AUSTIN,Austin Energy,Poly,MVX250-60-5-701,Travis,10863.34442,5.260446072,14325.0,917.3871832999998,Fixed,10016.0
7550,TX,12/17/2012,Austin Energy,3.75,78757,residential,,4.364266667,16366.0,AUSTIN,Austin Energy,Mono,1STH-250-WH,Travis,5433.293152,5.255341053,7200.0,615.9572776,Fixed,5014.0
7551,TX,3/18/2013,Austin Energy,7.848,78757,residential,,5.174729868,40611.28,AUSTIN,Austin Energy,Mono,SPR-327NE-WHT-D,Travis,11031.35362,5.106697083,15000.0,1528.4622669999999,Fixed,3807.0
7552,TX,3/21/2013,Austin Energy,5.0,78757,residential,,3.4,17000.0,AUSTIN,Austin Energy,Poly,Conergy PM 250P,Travis,7323.474731,5.317506313,9600.0,639.8187535000001,Fixed,6758.0
7553,TX,8/15/2013,Austin Energy,14.56,78757,residential,,2.561658654,37297.75,AUSTIN,Austin Energy,Mono,LG260S1C-G3,Travis,20951.347680000003,5.225544453,15000.0,1403.7529359999999,Fixed,19321.0
7554,TX,7/19/2013,Austin Energy,5.355,78757,residential,,4.126984127,22100.0,AUSTIN,Austin Energy,Mono,CS5P-255M,Travis,7759.311328,5.26102066,10228.05,831.7643795,Fixed,7157.0
7555,TX,9/13/2013,Austin Energy,3.975,78757,residential,,6.037735849,24000.0,AUSTIN,Austin Energy,Mono,S79U265,Travis,5715.988861,5.216889858,5724.0,903.2735343,Fixed,5276.0
7556,TX,10/2/2013,Austin Energy,6.12,78757,residential,,5.882352941000001,36000.0,AUSTIN,Austin Energy,Mono,c-Si M60 NA42117 255W,Travis,8719.472988,5.174180508,8812.8,1354.910301,Fixed,8041.0
7557,TX,8/15/2013,Austin Energy,8.32,78757,residential,,3.365384615,28000.0,AUSTIN,Austin Energy,Mono,PS260MB-20/U,Travis,12074.518829999999,5.2703757289999995,11980.8,1053.819123,Fixed,11133.0
7558,TX,2/4/2014,Austin Energy,7.0,78757,residential,,3.218042857,22526.3,AUSTIN,Austin Energy,Poly,PS250P-20/U,Travis,,,10080.0,848.7718312000001,Fixed,8733.0
7559,TX,10/10/2013,Austin Energy,4.16,78757,residential,,3.3538677889999997,13952.09,AUSTIN,Austin Energy,Mono,LG260S1C-G3,Travis,6082.908203,5.310394764,6021.6,525.1064018999999,Fixed,5605.0
7560,TX,8/22/2013,Austin Energy,2.805,78757,residential,,3.781461676,10607.0,AUSTIN,Austin Energy,Mono,multiple matches,Travis,4033.971442,5.222630501,4039.2,399.2092658,Fixed,3720.0
7561,TX,12/12/2013,Austin Energy,2.12,78757,residential,,4.358962264,9241.0,AUSTIN,Austin Energy,Mono,PM250M00_265,Travis,3121.168706,5.345920563,3068.7,347.79794710000004,Fixed,2876.0
7562,TX,9/18/2013,Austin Energy,3.06,78757,residential,,3.4980392160000005,10704.0,AUSTIN,Austin Energy,Mono,multiple matches,Travis,4281.017322,5.082033634,4406.4,402.8599963,Fixed,1340.0
7563,TX,2/21/2014,Austin Energy,6.24,78757,residential,,4.487179487,28000.0,AUSTIN,Austin Energy,,,Travis,8467.703613,4.912002563,8985.6,1055.016193,Fixed,7759.0
7564,TX,3/13/2014,Austin Energy,4.94,78757,residential,,3.544495951,17509.81,AUSTIN,Austin Energy,Mono,SW260 Mono Black,Travis,6998.956663,5.145414829,7113.6,659.7547532000001,Fixed,6454.0
7565,TX,7/8/2014,Austin Energy,4.68,78757,residential,,3.809615385,17829.0,AUSTIN,Austin Energy,Poly,ET-P660260WBAC,Travis,6831.756826000001,5.298969746,5557.5,671.781561,Fixed,6309.0
7566,TX,10/10/2014,Austin Energy,8.745,78757,residential,,3.6,31482.0,AUSTIN,Austin Energy,Mono,SE-F265KZC-2Y,Travis,12784.746990000001,5.308131218,9330.92,1186.214993,Fixed,11779.0
7567,TX,10/29/2014,Austin Energy,4.75,78757,residential,,2.918947368,13865.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,6822.211273000001,5.215526103999999,5068.25,522.4214114,Fixed,6292.0
7568,TX,10/29/2014,Austin Energy,9.156,78757,residential,,4.640149629,42485.21,AUSTIN,Austin Energy,Mono,SPR-327NE-WHT-D,Travis,13343.45055,5.293098927,9769.45,1600.8065900000001,Fixed,7027.0
7569,TX,12/30/2014,Austin Energy,5.6,78757,residential,,3.3131535710000004,18553.66,AUSTIN,Austin Energy,Mono,LG280S1C-B3,Travis,7900.15625,5.12384367,6036.8,699.0861337,Fixed,4229.0
7570,TX,11/21/2014,Austin Energy,6.095,78757,residential,,3.5760459389999997,21796.0,AUSTIN,Austin Energy,Mono,SLA265M,Travis,8812.347719,5.245149612,6536.89,821.2547481,Fixed,7113.0
7571,TX,3/3/2015,Austin Energy,2.616,78757,residential,,4.2,10987.2,AUSTIN,Austin Energy,Mono,SPR-E20-327,Travis,3775.393189,5.2403268810000005,2805.66,409.28718189999995,Fixed,3482.0
7572,TX,1/8/2015,Austin Energy,7.56,78757,residential,,3.115079365,23550.0,AUSTIN,Austin Energy,Mono,HiS-S270RG,Travis,10509.90056,5.034917355,8191.26,877.2674688,Fixed,9654.0
7573,TX,2/10/2015,Austin Energy,6.36,78757,residential,,3.5,22260.0,AUSTIN,Austin Energy,Mono,SE-F265KzD-3y,Travis,9281.598604,5.297529697,6786.12,829.2133272000001,Fixed,8551.0
7574,TX,8/5/2015,Austin Energy,5.175,78757,residential,,4.325402899,22383.96,AUSTIN,Austin Energy,Mono,SPR-X21-345,Travis,7318.199213,5.136099338999999,5521.73,833.8309949,Fixed,3696.0
7575,TX,5/22/2015,Austin Energy,2.5,78757,residential,,3.6632,9158.0,AUSTIN,Austin Energy,Poly,PM245P00_250,Travis,3561.876221,5.174180508,2681.25,341.1471541,Fixed,3285.0
7576,TX,4/29/2015,Austin Energy,4.75,78757,residential,,3.2267368419999998,15327.0,AUSTIN,Austin Energy,Poly,PM245P00_250,Travis,6852.362061,5.237274647,5120.5,570.9502545,Fixed,6310.0
7577,TX,6/19/2015,Austin Energy,3.924,78757,residential,,4.055007645,15911.85,AUSTIN,Austin Energy,Mono,SPR-E20-327,Travis,5658.1076649999995,5.2365031239999995,4186.91,592.7366613,Fixed,5217.0
7578,TX,7/28/2015,Austin Energy,5.04,78757,residential,,3.163888889,15946.0,AUSTIN,Austin Energy,Mono,SW 280 Mono Black,Travis,7103.286298999999,5.118947029,5349.96,594.0087922,Fixed,6549.0
7579,TX,8/5/2015,Austin Energy,6.44,78757,residential,,3.85,24794.0,AUSTIN,Austin Energy,Mono,SW 280 Mono Black,Travis,8768.926318,4.929617405,6836.06,923.6080517999999,Fixed,8046.0
7580,TX,9/9/2015,Austin Energy,3.9,78757,residential,,2.906153846,11334.0,AUSTIN,Austin Energy,Mono,Triex U300 Black,Travis,5695.7876590000005,5.304328442,3763.5,422.2059232,Fixed,7615.0
7581,TX,10/29/2015,Austin Energy,3.3,78757,residential,,4.640663636,15314.19,AUSTIN,Austin Energy,Mono,LG275S1C-B3,Travis,4820.520923,5.305035114,3217.5,570.4730657,Fixed,4821.0
7582,TX,9/30/2015,Austin Energy,4.27,78757,residential,,3.5,14945.0,AUSTIN,Austin Energy,Mono,LG305N1C-B3,Travis,6169.317579,5.2459368710000005,3708.5,556.7202683999999,Fixed,5978.0
7583,TX,9/24/2015,Austin Energy,7.015,78757,residential,,3.3056307910000005,23189.0,AUSTIN,Austin Energy,Mono,LG305N1C-B3,Travis,10159.83426,5.254069328,6155.66,863.8197594000001,Fixed,5092.0
7584,TX,12/2/2015,Austin Energy,3.24,78757,residential,,4.199799383,13607.35,AUSTIN,Austin Energy,Mono,SE-F270CZC-3Y,Travis,4522.229209,5.070352077,2857.68,506.8911037,Fixed,736.0
7585,TX,12/10/2015,Austin Energy,7.194,78757,residential,,3.85,27696.9,AUSTIN,Austin Energy,Mono,SPR-E20-327,Travis,10383.74162,5.242068291,6280.36,1031.7447710000001,Fixed,10738.0
7586,TX,12/3/2015,Austin Energy,2.835,78757,residential,,4.111209876,11655.28,AUSTIN,Austin Energy,Mono,LG315N1C-G4,Travis,4101.202985,5.24621582,3040.54,434.174012,Fixed,1863.0
7587,TX,12/5/2011,Austin Energy,3.29,78758,residential,,5.370212766,17668.0,AUSTIN,Austin Energy,Mono,NU-Q235F4,Travis,4739.551028,5.232036114,7896.0,664.9598668,Fixed,4365.0
7588,TX,12/5/2011,Austin Energy,3.29,78758,residential,,5.370212766,17668.0,AUSTIN,Austin Energy,Mono,NU-Q235F4,Travis,4739.551028,5.232036114,7896.0,664.9598668,Fixed,4365.0
7589,TX,5/10/2010,Austin Energy,6.3,78758,residential,,4.569995238,28790.97,AUSTIN,Austin Energy,Mono,multiple matches,Travis,9065.078613,5.22659874,23032.78,1053.979025,Fixed,8548.0
7590,TX,4/26/2010,Austin Energy,1.38,78758,residential,,6.75,9315.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,2034.2069239999998,5.346073151000001,7452.0,341.0032597,Fixed,1880.0
7591,TX,4/14/2011,Austin Energy,3.33,78758,residential,,4.672615616,15559.81,AUSTIN,Austin Energy,,,Travis,4717.387672,5.135056018999999,12447.85,585.6151905,Fixed,4228.0
7592,TX,1/19/2011,Austin Energy,6.345,78758,residential,,5.067172577,32151.21,AUSTIN,Austin Energy,,,Travis,9188.170334,5.251916409,25720.97,1210.0557119999999,Fixed,8468.0
7593,TX,3/8/2006,Austin Energy,3.34,78758,residential,,6.157934132,20567.5,AUSTIN,Austin Energy,,,Travis,4727.975488,5.1373968119999995,15698.0,717.4709569,Fixed,3904.0
7594,TX,4/14/2006,Austin Energy,3.12,78758,residential,,6.346153846,19800.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,4564.534863,5.310710907,13197.6,690.6977001,Fixed,3961.0
7595,TX,1/31/2006,Austin Energy,3.4,78758,residential,,6.150026471,20910.09,AUSTIN,Austin Energy,,,Travis,4629.557373,4.929617405,14382.0,729.4217712999999,Fixed,4248.0
7596,TX,7/9/2007,Austin Energy,3.24,78758,residential,,6.22808642,20179.0,AUSTIN,Austin Energy,,,Travis,4709.6129,5.279298782,13705.2,712.6412465,Fixed,4289.0
7597,TX,8/31/2006,Austin Energy,3.15,78758,residential,,6.497311111,20466.53,AUSTIN,Austin Energy,Poly,KC175GT,Travis,4106.910938,4.742751122,11907.0,713.9487475,Fixed,3756.0
7598,TX,3/27/2007,Austin Energy,3.3280000000000003,78758,residential,,6.910411658999999,22997.85,AUSTIN,Austin Energy,Poly,multiple matches,Travis,4739.5802189999995,5.172856808,14077.44,812.1917087999999,Fixed,4420.0
7599,TX,12/20/2007,Austin Energy,3.3280000000000003,78758,residential,,7.083242188,23573.03,AUSTIN,Austin Energy,Poly,ND-208U1,Travis,4807.804625,5.2465281489999995,14077.44,832.5047566000001,Fixed,4420.0
7600,TX,8/6/2007,Austin Energy,3.15,78758,residential,,6.5460952379999995,20620.2,AUSTIN,Austin Energy,Mono,SW175,Travis,4511.860895000001,5.202807426000001,13537.13,728.2226588,Fixed,4155.0
7601,TX,11/4/2007,Austin Energy,3.15,78758,residential,,6.577869841,20720.29,AUSTIN,Austin Energy,,,Travis,4130.995441,4.746796131,13537.13,731.7574356,Fixed,3775.0
7602,TX,2/1/2008,Austin Energy,2.56,78758,residential,,7.740234375,19815.0,AUSTIN,Austin Energy,,,Travis,3751.3825,5.320883274,11001.6,682.6396734,Fixed,3399.0
7603,TX,8/18/2008,Austin Energy,3.15,78758,residential,,6.677203175,21033.19,AUSTIN,Austin Energy,Mono,SW175,Travis,4583.123108,5.2791457180000005,13608.0,724.6071134,Fixed,4217.0
7604,TX,8/18/2008,Austin Energy,3.15,78758,residential,,6.677203175,21033.19,AUSTIN,Austin Energy,Mono,SW175,Travis,4583.123108,5.2791457180000005,13608.0,724.6071134,Fixed,4217.0
7605,TX,12/22/2008,Austin Energy,3.24,78758,residential,,6.778228395,21961.46,AUSTIN,Austin Energy,Poly,multiple matches,Travis,4753.438725999999,5.321242809,13705.2,756.5866202999999,Fixed,4220.0
7606,TX,11/17/2008,Austin Energy,3.15,78758,residential,,6.952536508,21900.49,AUSTIN,Austin Energy,,,Travis,4643.298413,5.346073151000001,13537.13,754.4861641,Fixed,4360.0
7607,TX,11/10/2009,Austin Energy,3.78,78758,residential,,6.778005291,25620.86,AUSTIN,Austin Energy,,,Travis,5379.979592000001,5.169936657,13324.5,937.9277271,Fixed,4953.0
7608,TX,8/26/2009,Austin Energy,3.4560000000000004,78758,residential,,6.440104167,22257.0,AUSTIN,Austin Energy,Poly,ND-216U1F,Travis,4846.829484000001,5.0950250630000005,12441.6,814.7836342,Fixed,4449.0
7609,TX,3/19/2012,Austin Energy,6.0,78758,residential,,3.25,19500.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,8194.220947,4.945953846,14475.0,733.9097466,Fixed,7522.0
7610,TX,6/26/2012,Austin Energy,5.5,78758,residential,,3.772727273,20750.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,7829.264098999999,5.171540737,13268.75,780.9552432,Fixed,2619.0
7611,TX,8/17/2012,Austin Energy,6.0,78758,residential,,4.050833333,24305.0,AUSTIN,Austin Energy,Mono,1STH-250-WH,Travis,8456.586914,5.121797562,14475.0,914.7526355,Fixed,3738.0
7612,TX,10/3/2012,Austin Energy,4.75,78758,residential,,3.973684211,18875.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,7002.451508,5.351180553,9120.0,710.3869983,Fixed,3610.0
7613,TX,9/18/2012,Austin Energy,3.42,78758,residential,,4.313374269,14751.74,AUSTIN,Austin Energy,Mono,STP190S-24/Adb+,Travis,4686.072979,4.965230942,6532.2,555.2023469999999,Fixed,4304.0
7614,TX,9/6/2012,Austin Energy,4.5,78758,residential,,4.166666667,18750.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,6176.743286,4.976490498,8730.0,705.6824487000001,Fixed,5677.0
7615,TX,12/17/2012,Austin Energy,5.72,78758,residential,,3.302902098,18892.6,AUSTIN,Austin Energy,Mono,PM250M00_260,Travis,8349.776982,5.301845074,11039.6,711.0493989,Fixed,7694.0
7616,TX,3/12/2013,Austin Energy,3.38,78758,residential,,2.9408284019999997,9940.0,AUSTIN,Austin Energy,Mono,OPT260-60-4-100,Travis,4922.099419,5.286707401,6489.6,374.1057888,Fixed,2315.0
7617,TX,4/25/2013,Austin Energy,6.11,78758,residential,,3.7643207860000003,23000.0,AUSTIN,Austin Energy,Mono,S79.235,Travis,8886.029125,5.274901867,11731.2,865.6371369999999,Fixed,8194.0
7618,TX,3/25/2013,Austin Energy,5.61,78758,residential,,3.03030303,17000.0,AUSTIN,Austin Energy,Mono,multiple matches,Travis,7735.425747,5.000527382,10827.3,639.8187535000001,Fixed,7114.0
7619,TX,4/11/2013,Austin Energy,6.11,78758,residential,,3.436988543,21000.0,AUSTIN,Austin Energy,Mono,S79.235,Travis,8811.495627,5.230746746,11731.2,790.3643425,Fixed,2897.0
7620,TX,4/30/2013,Austin Energy,3.6,78758,residential,,3.521111111,12676.0,AUSTIN,Austin Energy,Poly,TSM-240PA05.05,Travis,5016.575390999999,5.049229145,6912.0,477.0789717,Fixed,4609.0
7621,TX,8/15/2013,Austin Energy,3.57,78758,residential,,3.401960784,12145.0,AUSTIN,Austin Energy,Mono,CS5P-255M,Travis,5196.877152,5.282049656,6818.7,457.0940448,Fixed,4800.0
7622,TX,6/18/2013,Austin Energy,6.24,78758,residential,,3.2,19968.0,AUSTIN,Austin Energy,Mono,OPT260-60-4-1B0,Travis,9086.952773,5.286707401,12168.0,751.5235805,Fixed,8372.0
7623,TX,6/14/2013,Austin Energy,4.5,78758,residential,,3.4,15300.0,AUSTIN,Austin Energy,Poly,JC250M-24/Bbv,Travis,6565.665894,5.29333353,6480.0,575.8368781,Fixed,6066.0
7624,TX,2/26/2014,Austin Energy,7.02,78758,residential,,3.8,26676.0,AUSTIN,Austin Energy,Mono,OPT270-60-4-100,Travis,10262.21425,5.30184412,10161.45,1005.128999,Fixed,4356.0
7625,TX,9/20/2013,Austin Energy,7.28,78758,residential,,2.8100274730000003,20457.0,AUSTIN,Austin Energy,Mono,OPT260-60-4-1B0,Travis,10707.251059999999,5.340653896,10647.0,769.9277787999999,Fixed,9856.0
7626,TX,11/5/2013,Austin Energy,6.24,78758,residential,,2.708814103,16903.0,AUSTIN,Austin Energy,Mono,LG260S1C-G3,Travis,8990.938887,5.224169731,9032.4,636.1680229,Fixed,4235.0
7627,TX,12/26/2013,Austin Energy,8.48,78758,residential,,4.363207547,37000.0,AUSTIN,Austin Energy,Mono,S79U265,Travis,12399.04256,5.310312748,12211.2,1392.546699,Fixed,2850.0
7628,TX,11/20/2013,Austin Energy,4.16,78758,residential,,3.786057692,15750.0,AUSTIN,Austin Energy,Mono,SW260 Mono Black,Travis,6132.67332,5.351180553,6021.6,592.7732569,Fixed,5663.0
7629,TX,2/27/2014,Austin Energy,10.4,78758,residential,,3.258790385,33891.42,AUSTIN,Austin Energy,Poly,PS260P-20/U,Travis,15025.97256,5.2459368710000005,14976.0,1276.99989,Fixed,8413.0
7630,TX,4/14/2014,Austin Energy,3.5,78758,residential,,3.672017143,12852.06,AUSTIN,Austin Energy,Poly,PS250P-20/U,Travis,5119.367371,5.3120894430000005,4200.0,484.25469339999995,Fixed,4718.0
7631,TX,7/16/2014,Austin Energy,4.5,78758,residential,,3.213413333,14460.36,AUSTIN,Austin Energy,Mono,PS250M-20/U-AC,Travis,6253.584412,5.049059391,5428.13,544.85407,Fixed,4056.0
7632,TX,7/15/2014,Austin Energy,4.16,78758,residential,,3.579086539,14889.0,AUSTIN,Austin Energy,Mono,multiple matches,Travis,5499.875977000001,4.792485714,5018.0,561.0048607000001,Fixed,5044.0
7633,TX,6/12/2014,Austin Energy,6.48,78758,residential,,2.520833333,16335.0,AUSTIN,Austin Energy,Mono,SW270 Mono Black,Travis,9436.814824,5.287672997,7897.5,615.4889113,Fixed,8703.0
7634,TX,8/13/2014,Austin Energy,4.32,78758,residential,,3.0,12960.0,AUSTIN,Austin Energy,Mono,SW270 Mono Black,Travis,6209.198965,5.211677074,4609.44,488.32178089999996,Fixed,5717.0
7635,TX,9/18/2014,Austin Energy,13.78,78758,residential,,3.677454282,50675.32,AUSTIN,Austin Energy,Mono,SE-F265KZC-2Y,Travis,19011.79097,4.995380878,14703.26,1909.402971,Fixed,17448.0
7636,TX,10/3/2014,Austin Energy,4.59,78758,residential,,4.1411764710000005,19008.0,AUSTIN,Austin Energy,Mono,SW270 Mono Black,Travis,6736.852034999999,5.32992506,4847.04,716.2052786,Fixed,3963.0
7637,TX,10/21/2014,Austin Energy,4.5,78758,residential,,3.696888889,16636.0,AUSTIN,Austin Energy,Poly,PM245P00_250,Travis,6522.426453,5.2639217380000005,4851.0,626.8303354,Fixed,6014.0
7638,TX,12/15/2014,Austin Energy,5.865,78758,residential,,2.9212566069999997,17133.17,AUSTIN,Austin Energy,Poly,multiple matches,Travis,8484.499297,5.24621582,6257.96,645.5632782,Fixed,4040.0
7639,TX,1/8/2015,Austin Energy,4.905,78758,residential,,4.346165138,21317.94,AUSTIN,Austin Energy,Mono,SPR-E20-327,Travis,7121.4828,5.267768383,5233.64,794.1203932999999,Fixed,6578.0
7640,TX,1/8/2015,Austin Energy,6.095,78758,residential,,3.8,23161.0,AUSTIN,Austin Energy,Mono,SE-F265KzC-3y,Travis,8911.573009,5.303207874,6469.84,862.7767236999999,Fixed,6410.0
7641,TX,4/9/2015,Austin Energy,4.86,78758,residential,,5.781893004,28100.0,AUSTIN,Austin Energy,Mono,SW270 Mono Black,Travis,6619.7536740000005,4.9299016,5158.89,1046.760759,Fixed,6064.0
7642,TX,2/25/2015,Austin Energy,7.2,78758,residential,,3.9879069439999997,28712.93,AUSTIN,Austin Energy,Mono,LG300N1C-B3,Travis,9864.479883,4.966816425,7669.2,1069.593181,Fixed,5909.0
7643,TX,8/12/2015,Austin Energy,6.24,78758,residential,,2.9571698719999997,18452.74,AUSTIN,Austin Energy,Poly,multiple matches,Travis,7682.014336,4.487706183999999,6692.4,687.3880472,Fixed,7002.0
7644,TX,7/14/2015,Austin Energy,4.06,78758,residential,,3.076600985,12491.0,AUSTIN,Austin Energy,Mono,Triex U-290 SleekBlack,Travis,5956.469514,5.321242809,4287.36,465.3056455,Fixed,5503.0
7645,TX,8/25/2015,Austin Energy,8.32,78758,residential,,3.175497596,26420.14,AUSTIN,Austin Energy,Poly,multiple matches,Travis,11522.791720000001,5.031490326,8923.2,984.1838362,Fixed,10615.0
7646,TX,10/16/2015,Austin Energy,3.795,78758,residential,,9.505512517,36073.42,AUSTIN,Austin Energy,Mono,SPR-X21-345,Travis,5515.687374,5.279004574,4070.14,1343.7808009999999,Fixed,5046.0
7647,TX,10/21/2015,Austin Energy,9.52,78758,residential,,3.95,37604.0,AUSTIN,Austin Energy,Mono,SW 280 Mono Black,Travis,13907.1558,5.305530071000001,9139.2,1400.7968529999998,Fixed,13907.0
7648,TX,9/16/2015,Austin Energy,8.25,78758,residential,,3.432001212,28314.01,AUSTIN,Austin Energy,Mono,SW 275 Mono Black,Travis,12138.142820000001,5.339038849,7878.75,1054.732904,Fixed,3497.0
7649,TX,10/2/2015,Austin Energy,5.5,78758,residential,,2.9243636360000003,16084.0,AUSTIN,Austin Energy,Poly,PM060P00_250,Travis,8041.548523,5.302994728,4801.5,599.1494677999999,Fixed,4464.0
7650,TX,1/19/2012,Austin Energy,5.5,78759,residential,,4.710545455,25908.0,AUSTIN,Austin Energy,Mono,1STH-250-WH,Travis,,,13337.5,975.0837803,Fixed,7197.0
7651,TX,9/26/2011,Austin Energy,2.99,78759,residential,,4.697117057,14044.38,AUSTIN,Austin Energy,Mono,SW230 mono,Travis,4278.986737,5.197999001,8611.2,528.579865,Fixed,3943.0
7652,TX,9/22/2011,Austin Energy,9.1,78759,residential,,4.661241758,42417.3,AUSTIN,Austin Energy,Poly,multiple matches,Travis,13131.092270000001,5.240675448999999,18000.0,1596.434354,Fixed,12089.0
7653,TX,9/30/2011,Austin Energy,5.17,78759,residential,,5.479883946,28331.0,AUSTIN,Austin Energy,Poly,MPE 235 PS 09,Travis,7602.118329000001,5.336075306000001,14889.6,1066.276771,Fixed,1277.0
7654,TX,9/22/2011,Austin Energy,5.29,78759,residential,,4.695652174,24840.0,AUSTIN,Austin Energy,Poly,MPE 230 PS 09,Travis,7432.433856000001,5.091021538,15235.2,934.888108,Fixed,6830.0
7655,TX,9/30/2011,Austin Energy,6.11,78759,residential,,5.637315876000001,34444.0,AUSTIN,Austin Energy,Poly,MPE 235 PS 09,Travis,8877.488401,5.2699589730000005,17596.8,1296.348067,Fixed,8189.0
7656,TX,9/29/2011,Austin Energy,5.367999999999999,78759,residential,,4.87071535,26146.0,AUSTIN,Austin Energy,Mono,LPC244SM-08,Travis,7190.446484,4.862651348,15540.36,984.0412428,Fixed,6608.0
7657,TX,1/3/2012,Austin Energy,6.3,78759,residential,,4.009444444,25259.5,AUSTIN,Austin Energy,Poly,KD225GX-LPB,Travis,9045.574915000001,5.2159943580000006,15000.0,950.6765767,Fixed,8324.0
7658,TX,12/30/2009,Austin Energy,4.62,78759,residential,,3.946898268,18234.67,AUSTIN,Austin Energy,Poly,STP200-18/Ub-1,Travis,6613.285803,5.198747158,14587.74,667.5342899,Fixed,6005.0
